Departure Time,Arrival Time,Departure Airport,Departure_Cod,Arrival Airport,Arrival_Cod,Stop Airports,Duration,Airlines,Price,Info Date Save,Flight Date
6:50,11:50,Bilbao,BIO,Los Ángeles,LAX,AMS,14h 00m,KLM,960 €,2024-03-28 00:20:00,2024-04-01
7:10,13:05,Bilbao,BIO,Los Ángeles,LAX,CDG,14h 55m,KLM,974 €,2024-03-28 00:20:00,2024-04-01
10:30,21:45,Bilbao,BIO,Los Ángeles,LAX,CDG,20h 15m,Air France,849 €,2024-03-28 00:20:00,2024-04-01
7:35,14:55,Bilbao,BIO,Los Ángeles,LAX,MUC,16h 20m,Lufthansa,1028 €,2024-03-28 00:20:00,2024-04-01
10:30,21:45,Bilbao,BIO,Los Ángeles,LAX,CDG,20h 15m,KLM,845 €,2024-03-28 00:20:00,2024-04-01
10:30,16:05,Bilbao,BIO,Los Ángeles,LAX,CDG,14h 35m,Air France,1134 €,2024-03-28 00:20:00,2024-04-01
10:30,16:05,Bilbao,BIO,Los Ángeles,LAX,CDG,14h 35m,KLM,1141 €,2024-03-28 00:20:00,2024-04-01
7:10,16:05,Bilbao,BIO,Los Ángeles,LAX,CDG,17h 55m,KLM,984 €,2024-03-28 00:20:00,2024-04-01
6:50,11:50,Bilbao,BIO,Los Ángeles,LAX,AMS,14h 00m,Delta,1199 €,2024-03-28 00:20:00,2024-04-01
7:10,17:30,Bilbao,BIO,Los Ángeles,LAX,"BCN, ORY",19h 20m,"Vueling, French Bee",788 €,2024-03-28 00:20:00,2024-04-01
7:10,21:45,Bilbao,BIO,Los Ángeles,LAX,CDG,23h 35m,KLM,844 €,2024-03-28 00:20:00,2024-04-01
7:10,21:45,Bilbao,BIO,Los Ángeles,LAX,CDG,23h 35m,Air France,846 €,2024-03-28 00:20:00,2024-04-01
7:10,17:30,Bilbao,BIO,Los Ángeles,LAX,"BCN, ORY",19h 20m,"Vueling, Air Caraïbes",788 €,2024-03-28 00:20:00,2024-04-01
10:30,16:05,Bilbao,BIO,Los Ángeles,LAX,CDG,14h 35m,Delta,1203 €,2024-03-28 00:20:00,2024-04-01
7:10,17:30,Bilbao,BIO,Los Ángeles,LAX,"BCN, ORY",19h 20m,"Vueling, Air Caraïbes",805 €,2024-03-28 00:20:00,2024-04-01
6:50,11:50,Bilbao,BIO,Los Ángeles,LAX,AMS,14h 00m,KLM,1284 €,2024-03-28 00:20:00,2024-04-01
10:30,18:20,Bilbao,BIO,Los Ángeles,LAX,CDG,16h 50m,Air France,1136 €,2024-03-28 00:20:00,2024-04-01
7:10,13:05,Bilbao,BIO,Los Ángeles,LAX,CDG,14h 55m,Delta,1203 €,2024-03-28 00:20:00,2024-04-01
7:10,17:30,Bilbao,BIO,Los Ángeles,LAX,"BCN, ORY",19h 20m,"Vueling, French Bee",805 €,2024-03-28 00:20:00,2024-04-01
7:35,14:55,Bilbao,BIO,Los Ángeles,LAX,MUC,16h 20m,"Lufthansa CityLine, Lufthansa",1139 €,2024-03-28 00:20:00,2024-04-01
7:10,14:15,Bilbao,BIO,Los Ángeles,LAX,CDG,16h 05m,"Air France, Air Tahiti Nui",1063 €,2024-03-28 00:20:00,2024-04-01
10:30,18:20,Bilbao,BIO,Los Ángeles,LAX,CDG,16h 50m,KLM,1136 €,2024-03-28 00:20:00,2024-04-01
10:30,16:05,Bilbao,BIO,Los Ángeles,LAX,CDG,14h 35m,Air France,1288 €,2024-03-28 00:20:00,2024-04-01
10:20,16:15,Bilbao,BIO,Los Ángeles,LAX,ZRH,14h 55m,SWISS,1271 €,2024-03-28 00:20:00,2024-04-01
10:30,18:20,Bilbao,BIO,Los Ángeles,LAX,CDG,16h 50m,Delta,1170 €,2024-03-28 00:20:00,2024-04-01
7:35,14:55,Bilbao,BIO,Los Ángeles,LAX,MUC,16h 20m,Lufthansa,1241 €,2024-03-28 00:20:00,2024-04-01
6:50,14:50,Bilbao,BIO,Los Ángeles,LAX,AMS,17h 00m,KLM,1138 €,2024-03-28 00:20:00,2024-04-01
7:10,13:05,Bilbao,BIO,Los Ángeles,LAX,CDG,14h 55m,Air France,1288 €,2024-03-28 00:20:00,2024-04-01
6:50,14:50,Bilbao,BIO,Los Ángeles,LAX,AMS,17h 00m,Delta,1199 €,2024-03-28 00:20:00,2024-04-01
7:10,16:05,Bilbao,BIO,Los Ángeles,LAX,CDG,17h 55m,Air France,1131 €,2024-03-28 00:20:00,2024-04-01
7:35,14:55,Bilbao,BIO,Los Ángeles,LAX,MUC,16h 20m,"Lufthansa, United Airlines",1290 €,2024-03-28 00:20:00,2024-04-01
7:35,14:55,Bilbao,BIO,Los Ángeles,LAX,MUC,16h 20m,United Airlines,1290 €,2024-03-28 00:20:00,2024-04-01
7:35,14:55,Bilbao,BIO,Los Ángeles,LAX,MUC,16h 20m,Lufthansa,1309 €,2024-03-28 00:20:00,2024-04-01
7:35,14:55,Bilbao,BIO,Los Ángeles,LAX,MUC,16h 20m,SWISS,1309 €,2024-03-28 00:20:00,2024-04-01
7:10,16:05,Bilbao,BIO,Los Ángeles,LAX,CDG,17h 55m,Delta,1203 €,2024-03-28 00:20:00,2024-04-01
12:00,20:47,Bilbao,BIO,Los Ángeles,LAX,"AMS, SEA",17h 47m,KLM,1141 €,2024-03-28 00:20:00,2024-04-01
6:50,16:17,Bilbao,BIO,Los Ángeles,LAX,"AMS, SLC",18h 27m,"KLM, Air France",1151 €,2024-03-28 00:20:00,2024-04-01
