Departure Time,Arrival Time,Departure Airport,Departure_Cod,Arrival Airport,Arrival_Cod,Stop Airports,Duration,Airlines,Price,Info Date Save,Flight Date
15:10,16:50,Bilbao,BIO,Charles de Gaulle,CDG,directo,1h 40m,Vueling,38 €,2024-03-29 21:59:02,2024-05-16
10:30,12:10,Bilbao,BIO,Charles de Gaulle,CDG,directo,1h 40m,Air France,94 €,2024-03-29 21:59:02,2024-05-16
7:15,9:00,Bilbao,BIO,Charles de Gaulle,CDG,directo,1h 45m,Iberia,143 €,2024-03-29 21:59:02,2024-05-16
15:10,16:50,Bilbao,BIO,Charles de Gaulle,CDG,directo,1h 40m,Iberia,156 €,2024-03-29 21:59:02,2024-05-16
13:55,18:45,Bilbao,BIO,Charles de Gaulle,CDG,LGW,4h 50m,"Vueling, easyJet",91 €,2024-03-29 21:59:02,2024-05-16
13:55,21:50,Bilbao,BIO,Charles de Gaulle,CDG,LGW-LTN,7h 55m,"Vueling, easyJet",80 €,2024-03-29 21:59:02,2024-05-16
7:10,12:00,Bilbao,BIO,Charles de Gaulle,CDG,BCN,4h 50m,"Vueling, easyJet",117 €,2024-03-29 21:59:02,2024-05-16
17:40,22:45,Bilbao,BIO,Charles de Gaulle,CDG,MAD,5h 05m,"Iberia, easyJet",113 €,2024-03-29 21:59:02,2024-05-16
15:50,20:35,Bilbao,BIO,Charles de Gaulle,CDG,BCN,4h 45m,Vueling,144 €,2024-03-29 21:59:02,2024-05-16
13:55,21:30,Bilbao,BIO,Charles de Gaulle,CDG,LGW,7h 35m,"Vueling, easyJet",94 €,2024-03-29 21:59:02,2024-05-16
11:40,16:05,Bilbao,BIO,Charles de Gaulle,CDG,BCN,4h 25m,Vueling,157 €,2024-03-29 21:59:02,2024-05-16
14:15,20:00,Bilbao,BIO,Charles de Gaulle,CDG,BCN,5h 45m,"Vueling, easyJet",121 €,2024-03-29 21:59:02,2024-05-16
14:15,20:35,Bilbao,BIO,Charles de Gaulle,CDG,BCN,6h 20m,Vueling,130 €,2024-03-29 21:59:02,2024-05-16
16:50,22:45,Bilbao,BIO,Charles de Gaulle,CDG,MAD,5h 55m,"Air Europa, easyJet",120 €,2024-03-29 21:59:02,2024-05-16
7:35,13:55,Bilbao,BIO,Charles de Gaulle,CDG,LGW,6h 20m,"Vueling, easyJet",113 €,2024-03-29 21:59:02,2024-05-16
11:40,17:10,Bilbao,BIO,Charles de Gaulle,CDG,BCN,5h 30m,"Vueling, Air France",139 €,2024-03-29 21:59:02,2024-05-16
15:50,21:25,Bilbao,BIO,Charles de Gaulle,CDG,BCN,5h 35m,Vueling,161 €,2024-03-29 21:59:02,2024-05-16
8:25,14:15,Bilbao,BIO,Charles de Gaulle,CDG,ZRH,5h 50m,SWISS,159 €,2024-03-29 21:59:02,2024-05-16
17:40,23:45,Bilbao,BIO,Charles de Gaulle,CDG,MAD,6h 05m,Iberia,161 €,2024-03-29 21:59:02,2024-05-16
14:15,21:25,Bilbao,BIO,Charles de Gaulle,CDG,BCN,7h 10m,Vueling,148 €,2024-03-29 21:59:02,2024-05-16
13:40,18:00,Bilbao,BIO,Charles de Gaulle,CDG,MAD,4h 20m,Iberia,204 €,2024-03-29 21:59:02,2024-05-16
12:00,17:05,Bilbao,BIO,Charles de Gaulle,CDG,AMS,5h 05m,KLM,193 €,2024-03-29 21:59:02,2024-05-16
14:05,21:25,Bilbao,BIO,Charles de Gaulle,CDG,FRA,7h 20m,Lufthansa,144 €,2024-03-29 21:59:02,2024-05-16
17:40,22:20,Bilbao,BIO,Charles de Gaulle,CDG,MAD,4h 40m,"Iberia, Air France",197 €,2024-03-29 21:59:02,2024-05-16
6:50,12:55,Bilbao,BIO,Charles de Gaulle,CDG,AMS,6h 05m,KLM,179 €,2024-03-29 21:59:02,2024-05-16
15:50,23:05,Bilbao,BIO,Charles de Gaulle,CDG,BCN,7h 15m,"Vueling, Air France",138 €,2024-03-29 21:59:02,2024-05-16
14:15,20:00,Bilbao,BIO,Charles de Gaulle,CDG,BCN,5h 45m,"Vueling, Air France",176 €,2024-03-29 21:59:02,2024-05-16
13:40,18:45,Bilbao,BIO,Charles de Gaulle,CDG,MAD,5h 05m,"Iberia, Air France",203 €,2024-03-29 21:59:02,2024-05-16
12:45,18:45,Bilbao,BIO,Charles de Gaulle,CDG,MAD,6h 00m,"Air Europa, Air France",185 €,2024-03-29 21:59:02,2024-05-16
12:00,17:05,Bilbao,BIO,Charles de Gaulle,CDG,AMS,5h 05m,"KLM, Air France",218 €,2024-03-29 21:59:02,2024-05-16
8:30,15:00,Bilbao,BIO,Charles de Gaulle,CDG,AGP,6h 30m,"Vueling, Air France",174 €,2024-03-29 21:59:02,2024-05-16
16:50,22:20,Bilbao,BIO,Charles de Gaulle,CDG,MAD,5h 30m,"Air Europa, Air France",208 €,2024-03-29 21:59:02,2024-05-16
12:00,19:05,Bilbao,BIO,Charles de Gaulle,CDG,AMS,7h 05m,KLM,193 €,2024-03-29 21:59:02,2024-05-16
13:40,18:00,Bilbao,BIO,Charles de Gaulle,CDG,MAD,4h 20m,Vueling,277 €,2024-03-29 21:59:02,2024-05-16
8:55,16:05,Bilbao,BIO,Charles de Gaulle,CDG,BCN,7h 10m,Vueling,217 €,2024-03-29 21:59:02,2024-05-16
6:50,11:55,Bilbao,BIO,Charles de Gaulle,CDG,AMS,5h 05m,KLM,246 €,2024-03-29 21:59:02,2024-05-16
12:00,19:05,Bilbao,BIO,Charles de Gaulle,CDG,AMS,7h 05m,"KLM, Air France",218 €,2024-03-29 21:59:02,2024-05-16
6:50,12:55,Bilbao,BIO,Charles de Gaulle,CDG,AMS,6h 05m,"KLM, Air France",254 €,2024-03-29 21:59:02,2024-05-16
16:50,22:20,Bilbao,BIO,Charles de Gaulle,CDG,MAD,5h 30m,Air Europa,319 €,2024-03-29 21:59:02,2024-05-16
12:00,18:10,Bilbao,BIO,Charles de Gaulle,CDG,AMS,6h 10m,KLM,291 €,2024-03-29 21:59:02,2024-05-16
6:50,11:55,Bilbao,BIO,Charles de Gaulle,CDG,AMS,5h 05m,"KLM, Air France",361 €,2024-03-29 21:59:02,2024-05-16
15:50,20:35,Bilbao,BIO,Charles de Gaulle,CDG,BCN,4h 45m,Iberia,393 €,2024-03-29 21:59:02,2024-05-16
12:00,18:10,Bilbao,BIO,Charles de Gaulle,CDG,AMS,6h 10m,"KLM, Air France",361 €,2024-03-29 21:59:02,2024-05-16
8:55,14:35,Bilbao,BIO,Charles de Gaulle,CDG,BCN,5h 40m,"Vueling, Air France",357 €,2024-03-29 21:59:02,2024-05-16
14:15,20:35,Bilbao,BIO,Charles de Gaulle,CDG,BCN,6h 20m,Iberia,373 €,2024-03-29 21:59:02,2024-05-16
17:15,21:50,Bilbao,BIO,Charles de Gaulle,CDG,AMS,4h 35m,KLM,439 €,2024-03-29 21:59:02,2024-05-16
11:40,16:05,Bilbao,BIO,Charles de Gaulle,CDG,BCN,4h 25m,Iberia,447 €,2024-03-29 21:59:02,2024-05-16
15:50,21:25,Bilbao,BIO,Charles de Gaulle,CDG,BCN,5h 35m,Iberia,447 €,2024-03-29 21:59:02,2024-05-16
14:55,22:25,Bilbao,BIO,Charles de Gaulle,CDG,"DUS, VIE",7h 30m,"Eurowings, Austrian Airlines",411 €,2024-03-29 21:59:02,2024-05-16
14:15,21:25,Bilbao,BIO,Charles de Gaulle,CDG,BCN,7h 10m,Iberia,427 €,2024-03-29 21:59:02,2024-05-16
