Departure Time,Arrival Time,Departure Airport,Departure_Cod,Arrival Airport,Arrival_Cod,Stop Airports,Duration,Airlines,Price,Info Date Save,Flight Date
8:30,10:05,Bilbao,BIO,Málaga-Costa del Sol,AGP,directo,1h 35m,CitizenPlane,93 €,2024-04-13 23:54:27,2024-04-26
17:40,19:10,Bilbao,BIO,Málaga-Costa del Sol,AGP,directo,1h 30m,Vueling,129 €,2024-04-13 23:54:27,2024-04-26
17:40,19:10,Bilbao,BIO,Málaga-Costa del Sol,AGP,directo,1h 30m,CitizenPlane,166 €,2024-04-13 23:54:27,2024-04-26
19:15,20:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,directo,1h 35m,Volotea,170 €,2024-04-13 23:54:27,2024-04-26
19:15,20:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,directo,1h 35m,CitizenPlane,213 €,2024-04-13 23:54:27,2024-04-26
8:30,10:05,Bilbao,BIO,Málaga-Costa del Sol,AGP,directo,1h 35m,Iberia,224 €,2024-04-13 23:54:27,2024-04-26
7:10,10:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,3h 40m,Vueling,157 €,2024-04-13 23:54:27,2024-04-26
17:40,19:10,Bilbao,BIO,Málaga-Costa del Sol,AGP,directo,1h 30m,Iberia,324 €,2024-04-13 23:54:27,2024-04-26
9:15,12:40,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,3h 25m,Iberia,180 €,2024-04-13 23:54:27,2024-04-26
8:30,12:40,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,4h 10m,"Air Europa, Iberia Express",163 €,2024-04-13 23:54:27,2024-04-26
8:30,12:40,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,4h 10m,"Air Europa, Iberia",165 €,2024-04-13 23:54:27,2024-04-26
6:45,12:40,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,5h 55m,"Iberia, Iberia Express",136 €,2024-04-13 23:54:27,2024-04-26
6:45,11:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,5h 05m,"Iberia, Air Europa",152 €,2024-04-13 23:54:27,2024-04-26
6:45,12:40,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,5h 55m,Iberia,139 €,2024-04-13 23:54:27,2024-04-26
8:30,11:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,3h 20m,Air Europa,195 €,2024-04-13 23:54:27,2024-04-26
6:45,12:40,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,5h 55m,"Vueling, Iberia Express",141 €,2024-04-13 23:54:27,2024-04-26
6:45,11:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,5h 05m,"Vueling, Air Europa",157 €,2024-04-13 23:54:27,2024-04-26
6:45,12:40,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,5h 55m,"Vueling, Iberia",144 €,2024-04-13 23:54:27,2024-04-26
12:45,16:15,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,3h 30m,Air Europa,257 €,2024-04-13 23:54:27,2024-04-26
19:55,23:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,3h 55m,Vueling,245 €,2024-04-13 23:54:27,2024-04-26
16:50,20:20,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,3h 30m,Air Europa,267 €,2024-04-13 23:54:27,2024-04-26
8:55,14:10,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,5h 15m,Vueling,197 €,2024-04-13 23:54:27,2024-04-26
8:55,14:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,5h 55m,Vueling,184 €,2024-04-13 23:54:27,2024-04-26
7:10,14:10,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,7h 00m,Vueling,169 €,2024-04-13 23:54:27,2024-04-26
13:25,17:15,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,3h 50m,Vueling,340 €,2024-04-13 23:54:27,2024-04-26
13:55,20:00,Bilbao,BIO,Málaga-Costa del Sol,AGP,LGW,6h 05m,British Airways,317 €,2024-04-13 23:54:27,2024-04-26
7:10,10:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,3h 40m,Iberia,402 €,2024-04-13 23:54:27,2024-04-26
8:30,14:40,Bilbao,BIO,Málaga-Costa del Sol,AGP,"MAD, LIS",6h 10m,"Air Europa, TAP AIR PORTUGAL",309 €,2024-04-13 23:54:27,2024-04-26
12:50,19:05,Bilbao,BIO,Málaga-Costa del Sol,AGP,BRU,6h 15m,"Vueling, Transavia",338 €,2024-04-13 23:54:27,2024-04-26
13:40,17:05,Bilbao,BIO,Málaga-Costa del Sol,AGP,MAD,3h 25m,Iberia,535 €,2024-04-13 23:54:27,2024-04-26
8:55,14:10,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,5h 15m,Iberia,443 €,2024-04-13 23:54:27,2024-04-26
8:55,14:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,5h 55m,Iberia,443 €,2024-04-13 23:54:27,2024-04-26
17:35,22:25,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,4h 50m,Vueling,524 €,2024-04-13 23:54:27,2024-04-26
19:55,23:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,3h 55m,Iberia,554 €,2024-04-13 23:54:27,2024-04-26
7:10,14:10,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,7h 00m,Iberia,402 €,2024-04-13 23:54:27,2024-04-26
7:35,13:35,Bilbao,BIO,Málaga-Costa del Sol,AGP,LGW,6h 00m,British Airways,525 €,2024-04-13 23:54:27,2024-04-26
17:35,23:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,6h 15m,Vueling,505 €,2024-04-13 23:54:27,2024-04-26
13:25,17:15,Bilbao,BIO,Málaga-Costa del Sol,AGP,BCN,3h 50m,Iberia,614 €,2024-04-13 23:54:27,2024-04-26
10:30,17:05,Bilbao,BIO,Málaga-Costa del Sol,AGP,"VGO, MAD",6h 35m,Iberia,453 €,2024-04-13 23:54:27,2024-04-26
11:35,17:50,Bilbao,BIO,Málaga-Costa del Sol,AGP,MUC,6h 15m,Lufthansa,526 €,2024-04-13 23:54:27,2024-04-26
10:30,17:30,Bilbao,BIO,Málaga-Costa del Sol,AGP,CDG,7h 00m,Air France,522 €,2024-04-13 23:54:27,2024-04-26
15:25,22:25,Bilbao,BIO,Málaga-Costa del Sol,AGP,"ALC, BCN",7h 00m,Iberia,971 €,2024-04-13 23:54:27,2024-04-26
9:15,15:55,Bilbao,BIO,Málaga-Costa del Sol,AGP,"MAD, MLN",6h 40m,Iberia,1098 €,2024-04-13 23:54:27,2024-04-26
