Departure Time,Arrival Time,Departure Airport,Departure_Cod,Arrival Airport,Arrival_Cod,Stop Airports,Duration,Airlines,Price,Info Date Save,Flight Date
21:05,22:10,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,68 €,2024-03-22 00:37:00,2024-04-01
16:50,17:55,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,70 €,2024-03-22 00:37:00,2024-04-01
12:45,13:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,77 €,2024-03-22 00:37:00,2024-04-01
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Vueling,131 €,2024-03-22 00:37:00,2024-04-01
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,113 €,2024-03-22 00:37:00,2024-04-01
21:35,22:45,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,105 €,2024-03-22 00:37:00,2024-04-01
21:35,22:45,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Vueling,131 €,2024-03-22 00:37:00,2024-04-01
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Vueling,157 €,2024-03-22 00:37:00,2024-04-01
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,138 €,2024-03-22 00:37:00,2024-04-01
6:45,7:55,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Vueling,157 €,2024-03-22 00:37:00,2024-04-01
6:45,7:55,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,143 €,2024-03-22 00:37:00,2024-04-01
9:15,10:25,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,172 €,2024-03-22 00:37:00,2024-04-01
13:50,18:10,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 20m,Vueling,190 €,2024-03-22 00:37:00,2024-04-01
8:55,13:50,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 55m,Vueling,175 €,2024-03-22 00:37:00,2024-04-01
15:50,20:20,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 30m,"Vueling, Iberia",275 €,2024-03-22 00:37:00,2024-04-01
8:55,13:55,Bilbao,BIO,Madrid-Barajas,MAD,BCN,5h 00m,"Vueling, Iberia",270 €,2024-03-22 00:37:00,2024-04-01
17:40,22:35,Bilbao,BIO,Madrid-Barajas,MAD,PMI,4h 55m,Air Europa,385 €,2024-03-22 00:37:00,2024-04-01
8:55,13:50,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 55m,Iberia,440 €,2024-03-22 00:37:00,2024-04-01
13:55,18:45,Bilbao,BIO,Madrid-Barajas,MAD,SVQ,4h 50m,"Vueling, Iberia",457 €,2024-03-22 00:37:00,2024-04-01
13:50,18:10,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 20m,Iberia,510 €,2024-03-22 00:37:00,2024-04-01
