Departure Time,Arrival Time,Departure Airport,Departure_Cod,Arrival Airport,Arrival_Cod,Stop Airports,Duration,Airlines,Price,Info Date Save,Flight Date
8:55,14:40,Bilbao,BIO,Gran Canaria,LPA,BCN,6h 45m,Vueling,446 €,2024-04-28 07:30:00,2024-04-28
17:40,22:20,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 40m,Iberia,549 €,2024-04-28 07:30:00,2024-04-28
13:40,18:30,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 50m,Iberia,549 €,2024-04-28 07:30:00,2024-04-28
12:45,17:00,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 15m,Air Europa,622 €,2024-04-28 07:30:00,2024-04-28
19:20,9:00,Bilbao,BIO,Gran Canaria,LPA,TFN,14h 40m,Air Europa,263 €,2024-04-28 07:30:00,2024-04-28
17:40,23:45,Bilbao,BIO,Gran Canaria,LPA,MAD,7h 05m,Iberia,549 €,2024-04-28 07:30:00,2024-04-28
19:20,9:00,Bilbao,BIO,Gran Canaria,LPA,TFN,14h 40m,"Air Europa, Canaryfly",268 €,2024-04-28 07:30:00,2024-04-28
21:35,8:50,Bilbao,BIO,Gran Canaria,LPA,MAD,12h 15m,Iberia,345 €,2024-04-28 07:30:00,2024-04-28
21:05,9:00,Bilbao,BIO,Gran Canaria,LPA,MAD,12h 55m,Air Europa,340 €,2024-04-28 07:30:00,2024-04-28
19:20,7:35,Bilbao,BIO,Gran Canaria,LPA,TFN-TFS,13h 15m,"Air Europa, Binter Canarias",300 €,2024-04-28 07:30:00,2024-04-28
15:15,20:10,Bilbao,BIO,Gran Canaria,LPA,BCN,5h 55m,Vueling,686 €,2024-04-28 07:30:00,2024-04-28
19:20,9:30,Bilbao,BIO,Gran Canaria,LPA,TFN,15h 10m,"Air Europa, Binter Canarias",278 €,2024-04-28 07:30:00,2024-04-28
19:20,10:00,Bilbao,BIO,Gran Canaria,LPA,TFN,15h 40m,"Air Europa, Binter Canarias",278 €,2024-04-28 07:30:00,2024-04-28
19:20,11:15,Bilbao,BIO,Gran Canaria,LPA,TFN,16h 55m,Air Europa,267 €,2024-04-28 07:30:00,2024-04-28
20:10,2:00,Bilbao,BIO,Gran Canaria,LPA,"SCQ, MAD",6h 50m,Iberia,554 €,2024-04-28 07:30:00,2024-04-28
19:20,10:30,Bilbao,BIO,Gran Canaria,LPA,TFN,16h 10m,"Air Europa, Binter Canarias",278 €,2024-04-28 07:30:00,2024-04-28
15:15,23:25,Bilbao,BIO,Gran Canaria,LPA,BCN,9h 10m,Vueling,534 €,2024-04-28 07:30:00,2024-04-28
19:20,11:30,Bilbao,BIO,Gran Canaria,LPA,TFN,17h 10m,"Air Europa, Binter Canarias",278 €,2024-04-28 07:30:00,2024-04-28
13:40,20:30,Bilbao,BIO,Gran Canaria,LPA,MAD,7h 50m,Iberia,629 €,2024-04-28 07:30:00,2024-04-28
17:40,2:00,Bilbao,BIO,Gran Canaria,LPA,MAD,9h 20m,Iberia,549 €,2024-04-28 07:30:00,2024-04-28
19:20,12:30,Bilbao,BIO,Gran Canaria,LPA,TFN,18h 10m,"Air Europa, Binter Canarias",278 €,2024-04-28 07:30:00,2024-04-28
13:40,22:20,Bilbao,BIO,Gran Canaria,LPA,MAD,9h 40m,Iberia,549 €,2024-04-28 07:30:00,2024-04-28
18:05,11:10,Bilbao,BIO,Gran Canaria,LPA,LGW,18h 05m,Vueling,312 €,2024-04-28 07:30:00,2024-04-28
23:00,9:25,Bilbao,BIO,Gran Canaria,LPA,BCN,11h 25m,Vueling,502 €,2024-04-28 07:30:00,2024-04-28
9:15,16:20,Bilbao,BIO,Gran Canaria,LPA,MAD,8h 05m,Iberia,716 €,2024-04-28 07:30:00,2024-04-28
13:40,23:45,Bilbao,BIO,Gran Canaria,LPA,MAD,11h 05m,Iberia,549 €,2024-04-28 07:30:00,2024-04-28
23:00,11:10,Bilbao,BIO,Gran Canaria,LPA,"BCN, FUE",13h 10m,"Vueling, Air Europa",378 €,2024-04-28 07:30:00,2024-04-28
10:55,23:25,Bilbao,BIO,Gran Canaria,LPA,BCN,13h 30m,Vueling,517 €,2024-04-28 07:30:00,2024-04-28
21:35,10:45,Bilbao,BIO,Gran Canaria,LPA,MAD,14h 10m,Iberia,531 €,2024-04-28 07:30:00,2024-04-28
8:30,17:00,Bilbao,BIO,Gran Canaria,LPA,MAD,9h 30m,Air Europa,764 €,2024-04-28 07:30:00,2024-04-28
8:55,23:25,Bilbao,BIO,Gran Canaria,LPA,BCN,15h 30m,Vueling,518 €,2024-04-28 07:30:00,2024-04-28
10:55,20:10,Bilbao,BIO,Gran Canaria,LPA,BCN,10h 15m,Vueling,669 €,2024-04-28 07:30:00,2024-04-28
19:50,9:25,Bilbao,BIO,Gran Canaria,LPA,BCN,14h 35m,Vueling,536 €,2024-04-28 07:30:00,2024-04-28
13:40,2:00,Bilbao,BIO,Gran Canaria,LPA,MAD,13h 20m,Iberia,574 €,2024-04-28 07:30:00,2024-04-28
23:00,12:30,Bilbao,BIO,Gran Canaria,LPA,"BCN, TFN",14h 30m,"Vueling, Binter Canarias",376 €,2024-04-28 07:30:00,2024-04-28
12:45,21:35,Bilbao,BIO,Gran Canaria,LPA,"MAD, ACE",9h 50m,"Air Europa, Binter Canarias",556 €,2024-04-28 07:30:00,2024-04-28
13:40,22:05,Bilbao,BIO,Gran Canaria,LPA,MAD,9h 25m,"Iberia, Air Europa",762 €,2024-04-28 07:30:00,2024-04-28
9:15,20:30,Bilbao,BIO,Gran Canaria,LPA,MAD,12h 15m,Iberia,716 €,2024-04-28 07:30:00,2024-04-28
8:30,15:30,Bilbao,BIO,Gran Canaria,LPA,"MAD, TFN",8h 00m,Air Europa,822 €,2024-04-28 07:30:00,2024-04-28
8:55,20:10,Bilbao,BIO,Gran Canaria,LPA,BCN,12h 15m,Vueling,675 €,2024-04-28 07:30:00,2024-04-28
19:50,9:00,Bilbao,BIO,Gran Canaria,LPA,"BCN, ACE",14h 10m,"Vueling, Canaryfly",451 €,2024-04-28 07:30:00,2024-04-28
20:10,8:50,Bilbao,BIO,Gran Canaria,LPA,"SCQ, MAD",13h 40m,Iberia,529 €,2024-04-28 07:30:00,2024-04-28
12:45,23:00,Bilbao,BIO,Gran Canaria,LPA,"MAD, ACE",11h 15m,"Air Europa, Canaryfly",548 €,2024-04-28 07:30:00,2024-04-28
23:00,12:40,Bilbao,BIO,Gran Canaria,LPA,"BCN, GRX",14h 40m,Vueling,421 €,2024-04-28 07:30:00,2024-04-28
20:10,8:55,Bilbao,BIO,Gran Canaria,LPA,SCQ,13h 45m,"Iberia, Vueling",527 €,2024-04-28 07:30:00,2024-04-28
20:00,11:30,Bilbao,BIO,Gran Canaria,LPA,DUS,16h 30m,"Eurowings, Condor",437 €,2024-04-28 07:30:00,2024-04-28
17:40,8:50,Bilbao,BIO,Gran Canaria,LPA,MAD,16h 10m,Iberia,538 €,2024-04-28 07:30:00,2024-04-28
21:05,11:15,Bilbao,BIO,Gran Canaria,LPA,"MAD, TFN",15h 10m,Air Europa,466 €,2024-04-28 07:30:00,2024-04-28
23:00,14:40,Bilbao,BIO,Gran Canaria,LPA,BCN,16h 40m,Vueling,442 €,2024-04-28 07:30:00,2024-04-28
21:05,13:50,Bilbao,BIO,Gran Canaria,LPA,"MAD, SPC",17h 45m,"Air Europa, Iberia Express",301 €,2024-04-28 07:30:00,2024-04-28
21:35,13:20,Bilbao,BIO,Gran Canaria,LPA,MAD,16h 45m,Iberia,463 €,2024-04-28 07:30:00,2024-04-28
15:15,20:10,Bilbao,BIO,Gran Canaria,LPA,BCN,5h 55m,Iberia,1086 €,2024-04-28 07:30:00,2024-04-28
12:45,22:05,Bilbao,BIO,Gran Canaria,LPA,MAD,10h 20m,Air Europa,895 €,2024-04-28 07:30:00,2024-04-28
19:35,11:10,Bilbao,BIO,Gran Canaria,LPA,"IBZ, LTN-LGW",16h 35m,"Vueling, easyJet",449 €,2024-04-28 07:30:00,2024-04-28
16:45,9:00,Bilbao,BIO,Gran Canaria,LPA,"PMI, MAD",17h 15m,Air Europa,540 €,2024-04-28 07:30:00,2024-04-28
9:15,22:20,Bilbao,BIO,Gran Canaria,LPA,MAD,14h 05m,Iberia,716 €,2024-04-28 07:30:00,2024-04-28
16:45,9:00,Bilbao,BIO,Gran Canaria,LPA,"PMI, MAD",17h 15m,Air Europa,540 €,2024-04-28 07:30:00,2024-04-28
21:05,12:10,Bilbao,BIO,Gran Canaria,LPA,"MAD, SPC",16h 05m,Varias aerolíneas,418 €,2024-04-28 07:30:00,2024-04-28
21:05,11:15,Bilbao,BIO,Gran Canaria,LPA,"MAD, TFN",15h 10m,"Air Europa, Canaryfly",588 €,2024-04-28 07:30:00,2024-04-28
17:40,8:50,Bilbao,BIO,Gran Canaria,LPA,"MAD, FUE",16h 10m,"Iberia, Air Europa",508 €,2024-04-28 07:30:00,2024-04-28
17:40,10:45,Bilbao,BIO,Gran Canaria,LPA,MAD,18h 05m,Iberia,538 €,2024-04-28 07:30:00,2024-04-28
21:05,13:50,Bilbao,BIO,Gran Canaria,LPA,"MAD, SPC",17h 45m,Varias aerolíneas,394 €,2024-04-28 07:30:00,2024-04-28
