Departure Time,Arrival Time,Departure Airport,Departure_Cod,Arrival Airport,Arrival_Cod,Stop Airports,Duration,Airlines,Price,Info Date Save,Flight Date
7:00,9:15,Bilbao,BIO,Gran Canaria,LPA,directo,3h 15m,Iberia,183 €,2024-04-14 23:47:27,2024-04-18
12:45,17:00,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 15m,Air Europa,105 €,2024-04-14 23:47:27,2024-04-18
8:55,14:40,Bilbao,BIO,Gran Canaria,LPA,BCN,6h 45m,Vueling,124 €,2024-04-14 23:47:27,2024-04-18
19:20,23:35,Bilbao,BIO,Gran Canaria,LPA,AGP,5h 15m,"Volotea, Vueling",176 €,2024-04-14 23:47:27,2024-04-18
15:35,20:30,Bilbao,BIO,Gran Canaria,LPA,FUE,5h 55m,"Vueling, Binter Canarias",148 €,2024-04-14 23:47:27,2024-04-18
9:15,13:20,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 05m,Iberia,236 €,2024-04-14 23:47:27,2024-04-18
15:35,20:50,Bilbao,BIO,Gran Canaria,LPA,FUE,6h 15m,"Vueling, Binter Canarias",148 €,2024-04-14 23:47:27,2024-04-18
12:45,18:20,Bilbao,BIO,Gran Canaria,LPA,MAD,6h 35m,"Air Europa, Iberia Express",169 €,2024-04-14 23:47:27,2024-04-18
15:35,21:50,Bilbao,BIO,Gran Canaria,LPA,FUE,7h 15m,"Vueling, Binter Canarias",148 €,2024-04-14 23:47:27,2024-04-18
12:45,18:20,Bilbao,BIO,Gran Canaria,LPA,MAD,6h 35m,"Air Europa, Iberia",173 €,2024-04-14 23:47:27,2024-04-18
6:45,10:45,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 00m,Iberia,269 €,2024-04-14 23:47:27,2024-04-18
15:35,23:55,Bilbao,BIO,Gran Canaria,LPA,ALC,9h 20m,Vueling,124 €,2024-04-14 23:47:27,2024-04-18
13:40,18:20,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 40m,Iberia,234 €,2024-04-14 23:47:27,2024-04-18
7:10,14:40,Bilbao,BIO,Gran Canaria,LPA,BCN,8h 30m,Vueling,147 €,2024-04-14 23:47:27,2024-04-18
12:45,22:05,Bilbao,BIO,Gran Canaria,LPA,MAD,10h 20m,Air Europa,137 €,2024-04-14 23:47:27,2024-04-18
8:30,12:55,Bilbao,BIO,Gran Canaria,LPA,AGP,5h 25m,Vueling,241 €,2024-04-14 23:47:27,2024-04-18
