Departure Time,Arrival Time,Departure Airport,Departure_Cod,Arrival Airport,Arrival_Cod,Stop Airports,Duration,Airlines,Price,Info Date Save,Flight Date
16:50,22:05,Bilbao,BIO,Gran Canaria,LPA,MAD,6h 15m,Air Europa,130 €,2024-05-02 11:49:00,2024-05-02
13:40,23:45,Bilbao,BIO,Gran Canaria,LPA,MAD,11h 05m,Iberia,73 €,2024-05-02 11:49:00,2024-05-02
17:40,22:20,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 40m,"Iberia, Iberia Express",182 €,2024-05-02 11:49:00,2024-05-02
19:20,23:35,Bilbao,BIO,Gran Canaria,LPA,AGP,5h 15m,"Volotea, Vueling",198 €,2024-05-02 11:49:00,2024-05-02
21:35,8:50,Bilbao,BIO,Gran Canaria,LPA,MAD,12h 15m,Iberia,73 €,2024-05-02 11:49:00,2024-05-02
17:35,22:20,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 45m,Iberia,186 €,2024-05-02 11:49:00,2024-05-02
16:50,22:20,Bilbao,BIO,Gran Canaria,LPA,MAD,6h 30m,"Air Europa, Iberia Express",164 €,2024-05-02 11:49:00,2024-05-02
12:45,17:00,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 15m,Air Europa,240 €,2024-05-02 11:49:00,2024-05-02
17:40,22:20,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 40m,"Vueling, Iberia Express",193 €,2024-05-02 11:49:00,2024-05-02
16:50,22:20,Bilbao,BIO,Gran Canaria,LPA,MAD,6h 30m,"Air Europa, Iberia",168 €,2024-05-02 11:49:00,2024-05-02
17:40,22:20,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 40m,"Vueling, Iberia",197 €,2024-05-02 11:49:00,2024-05-02
21:35,10:40,Bilbao,BIO,Gran Canaria,LPA,MAD,14h 05m,Iberia,73 €,2024-05-02 11:49:00,2024-05-02
21:05,9:00,Bilbao,BIO,Gran Canaria,LPA,MAD,12h 55m,Air Europa,93 €,2024-05-02 11:49:00,2024-05-02
17:40,23:45,Bilbao,BIO,Gran Canaria,LPA,MAD,7h 05m,"Iberia, Iberia Express",182 €,2024-05-02 11:49:00,2024-05-02
16:50,23:45,Bilbao,BIO,Gran Canaria,LPA,MAD,7h 55m,"Air Europa, Iberia Express",164 €,2024-05-02 11:49:00,2024-05-02
16:50,23:45,Bilbao,BIO,Gran Canaria,LPA,MAD,7h 55m,"Air Europa, Iberia",168 €,2024-05-02 11:49:00,2024-05-02
21:05,8:50,Bilbao,BIO,Gran Canaria,LPA,MAD,12h 45m,"Air Europa, Iberia Express",107 €,2024-05-02 11:49:00,2024-05-02
17:40,23:45,Bilbao,BIO,Gran Canaria,LPA,MAD,7h 05m,"Vueling, Iberia Express",193 €,2024-05-02 11:49:00,2024-05-02
17:40,23:45,Bilbao,BIO,Gran Canaria,LPA,MAD,7h 05m,"Vueling, Iberia",197 €,2024-05-02 11:49:00,2024-05-02
21:05,8:50,Bilbao,BIO,Gran Canaria,LPA,MAD,12h 45m,"Air Europa, Iberia",111 €,2024-05-02 11:49:00,2024-05-02
16:50,9:00,Bilbao,BIO,Gran Canaria,LPA,MAD,17h 10m,Air Europa,99 €,2024-05-02 11:49:00,2024-05-02
15:50,23:25,Bilbao,BIO,Gran Canaria,LPA,BCN,8h 35m,Vueling,196 €,2024-05-02 11:49:00,2024-05-02
13:40,18:20,Bilbao,BIO,Gran Canaria,LPA,MAD,5h 40m,Iberia,352 €,2024-05-02 11:49:00,2024-05-02
16:30,23:35,Bilbao,BIO,Gran Canaria,LPA,AGP,8h 05m,Vueling,178 €,2024-05-02 11:49:00,2024-05-02
17:35,8:50,Bilbao,BIO,Gran Canaria,LPA,MAD,16h 15m,Iberia,114 €,2024-05-02 11:49:00,2024-05-02
14:15,20:15,Bilbao,BIO,Gran Canaria,LPA,BCN,7h 00m,Vueling,264 €,2024-05-02 11:49:00,2024-05-02
21:35,8:50,Bilbao,BIO,Gran Canaria,LPA,MAD,12h 15m,"Iberia, Iberia Express",127 €,2024-05-02 11:49:00,2024-05-02
13:40,20:30,Bilbao,BIO,Gran Canaria,LPA,MAD,7h 50m,Iberia,262 €,2024-05-02 11:49:00,2024-05-02
21:35,9:00,Bilbao,BIO,Gran Canaria,LPA,MAD,12h 25m,"Iberia, Air Europa",139 €,2024-05-02 11:49:00,2024-05-02
20:00,8:00,Bilbao,BIO,Gran Canaria,LPA,TFN,13h 00m,"Vueling, Binter Canarias",139 €,2024-05-02 11:49:00,2024-05-02
20:00,9:00,Bilbao,BIO,Gran Canaria,LPA,TFN,14h 00m,"Vueling, Air Europa",135 €,2024-05-02 11:49:00,2024-05-02
20:00,9:00,Bilbao,BIO,Gran Canaria,LPA,TFN,14h 00m,"Vueling, Canaryfly",135 €,2024-05-02 11:49:00,2024-05-02
12:45,22:05,Bilbao,BIO,Gran Canaria,LPA,MAD,10h 20m,Air Europa,202 €,2024-05-02 11:49:00,2024-05-02
20:00,7:35,Bilbao,BIO,Gran Canaria,LPA,TFN-TFS,12h 35m,"Vueling, Binter Canarias",144 €,2024-05-02 11:49:00,2024-05-02
14:15,23:25,Bilbao,BIO,Gran Canaria,LPA,BCN,10h 10m,Vueling,222 €,2024-05-02 11:49:00,2024-05-02
20:00,9:00,Bilbao,BIO,Gran Canaria,LPA,TFN-TFS,14h 00m,"Vueling, Binter Canarias",147 €,2024-05-02 11:49:00,2024-05-02
13:40,22:20,Bilbao,BIO,Gran Canaria,LPA,MAD,9h 40m,Iberia,247 €,2024-05-02 11:49:00,2024-05-02
17:55,8:55,Bilbao,BIO,Gran Canaria,LPA,SCQ,16h 00m,Vueling,140 €,2024-05-02 11:49:00,2024-05-02
20:00,7:30,Bilbao,BIO,Gran Canaria,LPA,TFN,12h 30m,"Vueling, Binter Canarias",160 €,2024-05-02 11:49:00,2024-05-02
19:55,9:25,Bilbao,BIO,Gran Canaria,LPA,BCN,14h 30m,Vueling,188 €,2024-05-02 11:49:00,2024-05-02
21:05,11:15,Bilbao,BIO,Gran Canaria,LPA,"MAD, TFN",15h 10m,"Air Europa, Canaryfly",155 €,2024-05-02 11:49:00,2024-05-02
22:40,10:40,Bilbao,BIO,Gran Canaria,LPA,"PMI, MAD",13h 00m,"Vueling, Iberia Express",243 €,2024-05-02 11:49:00,2024-05-02
17:35,10:40,Bilbao,BIO,Gran Canaria,LPA,MAD,18h 05m,Iberia,114 €,2024-05-02 11:49:00,2024-05-02
