Departure Time,Arrival Time,Departure Airport,Departure_Cod,Arrival Airport,Arrival_Cod,Stop Airports,Duration,Airlines,Price,Info Date Save,Flight Date
15:15,16:25,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Vueling,106 €,2024-06-05 19:29:21,2024-10-06
8:55,10:05,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,126 €,2024-06-05 19:29:21,2024-10-06
10:55,12:05,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,170 €,2024-06-05 19:29:21,2024-10-06
23:00,0:10,,+1,,-,directo,1h 10m,Iberia,170 €,2024-06-05 19:29:21,2024-10-06
19:50,21:00,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,228 €,2024-06-05 19:29:21,2024-10-06
8:55,12:35,Bilbao,BIO,Barcelona-El Prat,BCN,PMI,3h 40m,Vueling,100 €,2024-06-05 19:29:21,2024-10-06
15:15,16:25,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,256 €,2024-06-05 19:29:21,2024-10-06
13:40,17:20,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,3h 40m,Iberia,154 €,2024-06-05 19:29:21,2024-10-06
6:45,11:30,Bilbao,BIO,Barcelona-El Prat,BCN,SVQ,4h 45m,Vueling,105 €,2024-06-05 19:29:21,2024-10-06
6:45,11:05,Bilbao,BIO,Barcelona-El Prat,BCN,PMI,4h 20m,"Volotea, Air Europa",127 €,2024-06-05 19:29:21,2024-10-06
17:35,21:20,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,3h 45m,Iberia,154 €,2024-06-05 19:29:21,2024-10-06
8:55,14:20,Bilbao,BIO,Barcelona-El Prat,BCN,PMI,5h 25m,"Vueling, Air Europa",73 €,2024-06-05 19:29:21,2024-10-06
8:55,14:10,Bilbao,BIO,Barcelona-El Prat,BCN,PMI,5h 15m,Vueling,101 €,2024-06-05 19:29:21,2024-10-06
8:30,12:45,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,4h 15m,"Air Europa, Iberia",136 €,2024-06-05 19:29:21,2024-10-06
19:45,0:45,Bilbao,BIO,Barcelona-El Prat,BCN,AGP,5h 00m,Vueling,117 €,2024-06-05 19:29:21,2024-10-06
17:35,21:20,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,3h 45m,Vueling,199 €,2024-06-05 19:29:21,2024-10-06
11:10,15:55,Bilbao,BIO,Barcelona-El Prat,BCN,AGP,4h 45m,Vueling,140 €,2024-06-05 19:29:21,2024-10-06
19:00,23:45,Bilbao,BIO,Barcelona-El Prat,BCN,MAH,4h 45m,Vueling,153 €,2024-06-05 19:29:21,2024-10-06
8:30,13:45,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,5h 15m,"Air Europa, Iberia",105 €,2024-06-05 19:29:21,2024-10-06
