Departure Time,Arrival Time,Departure Airport,Departure_Cod,Arrival Airport,Arrival_Cod,Stop Airports,Duration,Airlines,Price,Info Date Save,Flight Date
19:00,20:25,Bilbao,BIO,Sevilla,SVQ,directo,1h 25m,Vueling,360 €,2024-04-26 07:30:00,2024-04-26
19:00,20:25,Bilbao,BIO,Sevilla,SVQ,directo,1h 25m,Iberia,541 €,2024-04-26 07:30:00,2024-04-26
13:40,17:05,Bilbao,BIO,Sevilla,SVQ,MAD,3h 25m,Iberia,366 €,2024-04-26 07:30:00,2024-04-26
19:35,0:30,Bilbao,BIO,Sevilla,SVQ,IBZ,4h 55m,Vueling,262 €,2024-04-26 07:30:00,2024-04-26
13:55,20:10,Bilbao,BIO,Sevilla,SVQ,LGW,6h 15m,"Vueling, easyJet",209 €,2024-04-26 07:30:00,2024-04-26
18:40,21:40,Bilbao,BIO,Sevilla,SVQ,VLC,3h 00m,Iberia,563 €,2024-04-26 07:30:00,2024-04-26
19:55,23:55,Bilbao,BIO,Sevilla,SVQ,BCN,4h 00m,Vueling,486 €,2024-04-26 07:30:00,2024-04-26
13:25,17:35,Bilbao,BIO,Sevilla,SVQ,BCN,4h 10m,Vueling,510 €,2024-04-26 07:30:00,2024-04-26
17:35,22:15,Bilbao,BIO,Sevilla,SVQ,BCN,4h 40m,Vueling,665 €,2024-04-26 07:30:00,2024-04-26
12:45,17:05,Bilbao,BIO,Sevilla,SVQ,MAD,4h 20m,"Air Europa, Iberia Express",631 €,2024-04-26 07:30:00,2024-04-26
13:25,17:35,Bilbao,BIO,Sevilla,SVQ,BCN,4h 10m,Iberia,1014 €,2024-04-26 07:30:00,2024-04-26
17:35,23:55,Bilbao,BIO,Sevilla,SVQ,BCN,6h 20m,Vueling,641 €,2024-04-26 07:30:00,2024-04-26
10:30,17:05,Bilbao,BIO,Sevilla,SVQ,"VGO, MAD",6h 35m,Iberia,812 €,2024-04-26 07:30:00,2024-04-26
6:50,8:15,Bilbao,BIO,Sevilla,SVQ,directo,1h 25m,Vueling,124 €,2024-04-26 07:30:00,2024-04-27
13:25,14:50,Bilbao,BIO,Sevilla,SVQ,directo,1h 25m,Volotea,149 €,2024-04-26 07:30:00,2024-04-27
19:35,21:00,Bilbao,BIO,Sevilla,SVQ,directo,1h 25m,Iberia,257 €,2024-04-26 07:30:00,2024-04-27
6:50,8:15,Bilbao,BIO,Sevilla,SVQ,directo,1h 25m,Iberia,318 €,2024-04-26 07:30:00,2024-04-27
17:40,21:10,Bilbao,BIO,Sevilla,SVQ,MAD,3h 30m,Iberia,256 €,2024-04-26 07:30:00,2024-04-27
19:20,23:55,Bilbao,BIO,Sevilla,SVQ,BCN,4h 35m,Vueling,219 €,2024-04-26 07:30:00,2024-04-27
18:45,0:30,Bilbao,BIO,Sevilla,SVQ,LIS,5h 45m,TAP AIR PORTUGAL,214 €,2024-04-26 07:30:00,2024-04-27
18:05,0:10,Bilbao,BIO,Sevilla,SVQ,LGW,6h 05m,Vueling,148 €,2024-04-26 07:30:00,2024-04-27
9:15,12:35,Bilbao,BIO,Sevilla,SVQ,MAD,3h 20m,Iberia,366 €,2024-04-26 07:30:00,2024-04-27
6:45,10:50,Bilbao,BIO,Sevilla,SVQ,BCN,4h 05m,Vueling,337 €,2024-04-26 07:30:00,2024-04-27
19:20,23:55,Bilbao,BIO,Sevilla,SVQ,BCN,4h 35m,Iberia,460 €,2024-04-26 07:30:00,2024-04-27
15:30,22:15,Bilbao,BIO,Sevilla,SVQ,BCN,6h 45m,Vueling,346 €,2024-04-26 07:30:00,2024-04-27
6:45,10:50,Bilbao,BIO,Sevilla,SVQ,BCN,4h 05m,Iberia,625 €,2024-04-26 07:30:00,2024-04-27
8:55,15:20,Bilbao,BIO,Sevilla,SVQ,BCN,6h 25m,Vueling,369 €,2024-04-26 07:30:00,2024-04-27
12:10,18:10,Bilbao,BIO,Sevilla,SVQ,"IBZ, BCN",6h 00m,Vueling,356 €,2024-04-26 07:30:00,2024-04-27
8:55,15:20,Bilbao,BIO,Sevilla,SVQ,BCN,6h 25m,Iberia,625 €,2024-04-26 07:30:00,2024-04-27
7:10,12:50,Bilbao,BIO,Sevilla,SVQ,CDG,5h 40m,Air France,907 €,2024-04-26 07:30:00,2024-04-27
15:30,16:55,Bilbao,BIO,Sevilla,SVQ,directo,1h 25m,Volotea,174 €,2024-04-26 07:30:00,2024-04-28
6:45,8:10,Bilbao,BIO,Sevilla,SVQ,directo,1h 25m,Iberia,265 €,2024-04-26 07:30:00,2024-04-28
12:20,15:50,Bilbao,BIO,Sevilla,SVQ,SCQ,3h 30m,Vueling,143 €,2024-04-26 07:30:00,2024-04-28
17:40,21:10,Bilbao,BIO,Sevilla,SVQ,MAD,3h 30m,Iberia,173 €,2024-04-26 07:30:00,2024-04-28
10:55,14:40,Bilbao,BIO,Sevilla,SVQ,BCN,3h 45m,Vueling,206 €,2024-04-26 07:30:00,2024-04-28
20:30,0:30,Bilbao,BIO,Sevilla,SVQ,LIS,4h 00m,TAP AIR PORTUGAL,213 €,2024-04-26 07:30:00,2024-04-28
19:50,23:55,Bilbao,BIO,Sevilla,SVQ,BCN,4h 05m,Vueling,243 €,2024-04-26 07:30:00,2024-04-28
8:55,14:40,Bilbao,BIO,Sevilla,SVQ,BCN,5h 45m,Vueling,172 €,2024-04-26 07:30:00,2024-04-28
10:55,16:50,Bilbao,BIO,Sevilla,SVQ,BCN,5h 55m,Vueling,196 €,2024-04-26 07:30:00,2024-04-28
9:15,12:45,Bilbao,BIO,Sevilla,SVQ,MAD,3h 30m,Iberia,380 €,2024-04-26 07:30:00,2024-04-28
10:55,17:45,Bilbao,BIO,Sevilla,SVQ,BCN,6h 50m,Vueling,203 €,2024-04-26 07:30:00,2024-04-28
10:55,14:40,Bilbao,BIO,Sevilla,SVQ,BCN,3h 45m,Iberia,439 €,2024-04-26 07:30:00,2024-04-28
19:35,0:10,Bilbao,BIO,Sevilla,SVQ,IBZ,4h 35m,Vueling,333 €,2024-04-26 07:30:00,2024-04-28
17:40,21:10,Bilbao,BIO,Sevilla,SVQ,MAD,3h 30m,Vueling,529 €,2024-04-26 07:30:00,2024-04-28
