Departure Time,Arrival Time,Departure Airport,Departure_Cod,Arrival Airport,Arrival_Cod,Stop Airports,Duration,Airlines,Price,Info Date Save,Flight Date
21:05,22:10,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,68 €,2024-03-19 00:00:00,2024-04-01
12:45,13:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,84 €,2024-03-19 00:00:00,2024-04-01
8:30,9:35,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,88 €,2024-03-19 00:00:00,2024-04-01
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Vueling,131 €,2024-03-19 00:00:00,2024-04-01
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,113 €,2024-03-19 00:00:00,2024-04-01
21:35,22:45,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,98 €,2024-03-19 00:00:00,2024-04-01
21:35,22:45,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Vueling,131 €,2024-03-19 00:00:00,2024-04-01
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,134 €,2024-03-19 00:00:00,2024-04-01
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Vueling,157 €,2024-03-19 00:00:00,2024-04-01
6:45,7:55,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,134 €,2024-03-19 00:00:00,2024-04-01
6:45,7:55,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Vueling,157 €,2024-03-19 00:00:00,2024-04-01
9:15,10:25,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,164 €,2024-03-19 00:00:00,2024-04-01
13:50,18:10,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 20m,Vueling,181 €,2024-03-19 00:00:00,2024-04-01
8:55,13:50,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 55m,Vueling,164 €,2024-03-19 00:00:00,2024-04-01
8:55,13:20,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 25m,"Vueling, Air Europa",192 €,2024-03-19 00:00:00,2024-04-01
8:55,13:55,Bilbao,BIO,Madrid-Barajas,MAD,BCN,5h 00m,"Vueling, Iberia",186 €,2024-03-19 00:00:00,2024-04-01
17:40,22:05,Bilbao,BIO,Madrid-Barajas,MAD,PMI,4h 25m,"Air Europa, Ryanair",348 €,2024-03-19 00:00:00,2024-04-01
17:40,22:35,Bilbao,BIO,Madrid-Barajas,MAD,PMI,4h 55m,Air Europa,386 €,2024-03-19 00:00:00,2024-04-01
13:55,18:45,Bilbao,BIO,Madrid-Barajas,MAD,SVQ,4h 50m,"Vueling, Iberia",365 €,2024-03-19 00:00:00,2024-04-01
13:50,18:10,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 20m,Iberia,466 €,2024-03-19 00:00:00,2024-04-01
8:55,13:50,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 55m,Iberia,458 €,2024-03-19 00:00:00,2024-04-01
18:10,23:00,Bilbao,BIO,Madrid-Barajas,MAD,SCQ,4h 50m,Iberia,580 €,2024-03-19 00:00:00,2024-04-01
12:30,17:05,Bilbao,BIO,Madrid-Barajas,MAD,LIS,4h 35m,TAP AIR PORTUGAL,613 €,2024-03-19 00:00:00,2024-04-01
10:30,15:40,Bilbao,BIO,Madrid-Barajas,MAD,CDG,5h 10m,Air France,616 €,2024-03-19 00:00:00,2024-04-01
16:50,17:55,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,54 €,2024-03-19 00:00:00,2024-04-02
12:45,13:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,73 €,2024-03-19 00:00:00,2024-04-02
11:05,12:15,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,75 €,2024-03-19 00:00:00,2024-04-02
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,75 €,2024-03-19 00:00:00,2024-04-02
8:30,9:35,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,93 €,2024-03-19 00:00:00,2024-04-02
6:45,7:55,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Vueling,131 €,2024-03-19 00:00:00,2024-04-02
6:45,7:55,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,108 €,2024-03-19 00:00:00,2024-04-02
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,149 €,2024-03-19 00:00:00,2024-04-02
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Vueling,192 €,2024-03-19 00:00:00,2024-04-02
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Vueling,192 €,2024-03-19 00:00:00,2024-04-02
15:15,19:30,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 15m,"Vueling, Iberia",120 €,2024-03-19 00:00:00,2024-04-02
8:55,13:50,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 55m,Vueling,137 €,2024-03-19 00:00:00,2024-04-02
6:45,7:55,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,67 €,2024-03-19 00:00:00,2024-04-03
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,80 €,2024-03-19 00:00:00,2024-04-03
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,80 €,2024-03-19 00:00:00,2024-04-03
21:35,22:45,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,61 €,2024-03-19 00:00:00,2024-04-03
9:15,10:25,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,116 €,2024-03-19 00:00:00,2024-04-03
8:55,13:25,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 30m,Vueling,88 €,2024-03-19 00:00:00,2024-04-03
9:15,10:25,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,87 €,2024-03-19 00:00:00,2024-04-05
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,108 €,2024-03-19 00:00:00,2024-04-05
21:35,22:45,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,67 €,2024-03-19 00:00:00,2024-04-05
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,154 €,2024-03-19 00:00:00,2024-04-05
13:25,16:45,Bilbao,BIO,Madrid-Barajas,MAD,BCN,3h 20m,Vueling,115 €,2024-03-19 00:00:00,2024-04-05
17:35,22:00,Bilbao,BIO,Madrid-Barajas,MAD,BCN,4h 25m,Vueling,105 €,2024-03-19 00:00:00,2024-04-05
8:55,16:45,Bilbao,BIO,Madrid-Barajas,MAD,BCN,7h 50m,Vueling,115 €,2024-03-19 00:00:00,2024-04-05
13:25,22:00,Bilbao,BIO,Madrid-Barajas,MAD,BCN,8h 35m,Vueling,84 €,2024-03-19 00:00:00,2024-04-05
7:10,16:45,Bilbao,BIO,Madrid-Barajas,MAD,BCN,9h 35m,Vueling,105 €,2024-03-19 00:00:00,2024-04-05
23:00,8:55,Bilbao,BIO,Madrid-Barajas,MAD,BCN,9h 55m,Vueling,113 €,2024-03-19 00:00:00,2024-04-05
21:20,8:55,Bilbao,BIO,Madrid-Barajas,MAD,BCN,11h 35m,Vueling,121 €,2024-03-19 00:00:00,2024-04-05
19:55,8:55,Bilbao,BIO,Madrid-Barajas,MAD,BCN,13h 00m,Vueling,141 €,2024-03-19 00:00:00,2024-04-05
18:45,0:20,Bilbao,BIO,Madrid-Barajas,MAD,LIS,5h 35m,TAP AIR PORTUGAL,155 €,2024-03-19 00:00:00,2024-04-06
13:25,0:10,Bilbao,BIO,Madrid-Barajas,MAD,"ACE, LPA",10h 45m,"Air Europa, Binter Canarias",157 €,2024-03-19 00:00:00,2024-04-06
13:25,0:10,Bilbao,BIO,Madrid-Barajas,MAD,"ACE, LPA",10h 45m,"Air Europa, Binter Canarias",157 €,2024-03-19 00:00:00,2024-04-06
13:25,0:10,Bilbao,BIO,Madrid-Barajas,MAD,"ACE, TFN",10h 45m,"Air Europa, Binter Canarias",166 €,2024-03-19 00:00:00,2024-04-06
20:50,13:20,Bilbao,BIO,Madrid-Barajas,MAD,"PMI, BCN",16h 30m,Air Europa,183 €,2024-03-19 00:00:00,2024-04-06
18:45,9:25,Bilbao,BIO,Madrid-Barajas,MAD,"LIS, OPO",14h 40m,"TAP AIR PORTUGAL, easyJet",189 €,2024-03-19 00:00:00,2024-04-06
13:25,11:40,Bilbao,BIO,Madrid-Barajas,MAD,"ACE, LPA",22h 15m,"Air Europa, Binter Canarias",157 €,2024-03-19 00:00:00,2024-04-06
13:25,11:40,Bilbao,BIO,Madrid-Barajas,MAD,"ACE, LPA",22h 15m,"Air Europa, Binter Canarias",157 €,2024-03-19 00:00:00,2024-04-06
13:25,11:40,Bilbao,BIO,Madrid-Barajas,MAD,"ACE, LPA",22h 15m,"Air Europa, Binter Canarias",168 €,2024-03-19 00:00:00,2024-04-06
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,84 €,2024-03-19 00:00:00,2024-04-07
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,98 €,2024-03-19 00:00:00,2024-04-07
21:35,22:45,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,84 €,2024-03-19 00:00:00,2024-04-07
9:15,10:25,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,203 €,2024-03-19 00:00:00,2024-04-07
17:15,23:25,Bilbao,BIO,Madrid-Barajas,MAD,AMS,6h 10m,KLM,242 €,2024-03-19 00:00:00,2024-04-07
12:00,19:30,Bilbao,BIO,Madrid-Barajas,MAD,AMS,7h 30m,KLM,286 €,2024-03-19 00:00:00,2024-04-07
6:50,16:25,Bilbao,BIO,Madrid-Barajas,MAD,AMS,9h 35m,KLM,242 €,2024-03-19 00:00:00,2024-04-07
12:45,13:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,39 €,2024-03-19 00:00:00,2024-04-08
21:05,22:10,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,34 €,2024-03-19 00:00:00,2024-04-08
21:35,22:45,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,34 €,2024-03-19 00:00:00,2024-04-08
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,63 €,2024-03-19 00:00:00,2024-04-08
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,119 €,2024-03-19 00:00:00,2024-04-08
9:15,10:25,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,119 €,2024-03-19 00:00:00,2024-04-08
6:45,7:55,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,119 €,2024-03-19 00:00:00,2024-04-08
8:30,9:35,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,157 €,2024-03-19 00:00:00,2024-04-08
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,84 €,2024-03-19 00:00:00,2024-04-10
6:45,7:55,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,91 €,2024-03-19 00:00:00,2024-04-10
21:35,22:45,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,65 €,2024-03-19 00:00:00,2024-04-10
9:15,10:25,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,129 €,2024-03-19 00:00:00,2024-04-10
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,137 €,2024-03-19 00:00:00,2024-04-10
17:15,23:25,Bilbao,BIO,Madrid-Barajas,MAD,AMS,6h 10m,KLM,487 €,2024-03-19 00:00:00,2024-04-10
12:00,19:30,Bilbao,BIO,Madrid-Barajas,MAD,AMS,7h 30m,KLM,286 €,2024-03-19 00:00:00,2024-04-10
6:50,16:25,Bilbao,BIO,Madrid-Barajas,MAD,AMS,9h 35m,KLM,286 €,2024-03-19 00:00:00,2024-04-10
8:30,9:35,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 05m,Air Europa,56 €,2024-03-19 00:00:00,2024-04-13
17:40,18:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,83 €,2024-03-19 00:00:00,2024-04-13
9:15,10:25,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,98 €,2024-03-19 00:00:00,2024-04-13
13:40,14:50,Bilbao,BIO,Madrid-Barajas,MAD,directo,1h 10m,Iberia,121 €,2024-03-19 00:00:00,2024-04-13
