Departure Time,Arrival Time,Departure Airport,Departure_Cod,Arrival Airport,Arrival_Cod,Stop Airports,Duration,Airlines,Price,Info Date Save,Flight Date
12:45,16:35,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,3h 50m,Air Europa,122 €,2024-04-21 22:48:48,2024-05-26
6:45,11:30,Bilbao,BIO,Barcelona-El Prat,BCN,SVQ,4h 45m,Vueling,134 €,2024-04-21 22:48:48,2024-05-26
14:30,18:15,Bilbao,BIO,Barcelona-El Prat,BCN,ALC,3h 45m,"Volotea, Vueling",161 €,2024-04-21 22:48:48,2024-05-26
23:00,0:10,,+1,,-,directo,1h 10m,Iberia,380 €,2024-04-21 22:48:48,2024-05-26
8:55,10:05,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,380 €,2024-04-21 22:48:48,2024-05-26
8:30,13:45,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,5h 15m,"Air Europa, Iberia",137 €,2024-04-21 22:48:48,2024-05-26
14:30,19:15,Bilbao,BIO,Barcelona-El Prat,BCN,ALC,4h 45m,"Volotea, Vueling",156 €,2024-04-21 22:48:48,2024-05-26
17:40,22:50,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,5h 10m,Iberia,179 €,2024-04-21 22:48:48,2024-05-26
8:30,13:45,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,5h 15m,"Air Europa, Vueling",154 €,2024-04-21 22:48:48,2024-05-26
11:10,15:55,Bilbao,BIO,Barcelona-El Prat,BCN,AGP,4h 45m,Vueling,174 €,2024-04-21 22:48:48,2024-05-26
8:55,12:35,Bilbao,BIO,Barcelona-El Prat,BCN,PMI,3h 40m,Vueling,211 €,2024-04-21 22:48:48,2024-05-26
19:45,0:45,Bilbao,BIO,Barcelona-El Prat,BCN,AGP,5h 00m,Vueling,175 €,2024-04-21 22:48:48,2024-05-26
14:40,18:15,Bilbao,BIO,Barcelona-El Prat,BCN,ALC,3h 35m,Vueling,246 €,2024-04-21 22:48:48,2024-05-26
17:40,21:20,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,3h 40m,Iberia,282 €,2024-04-21 22:48:48,2024-05-26
8:55,14:10,Bilbao,BIO,Barcelona-El Prat,BCN,PMI,5h 15m,Vueling,183 €,2024-04-21 22:48:48,2024-05-26
19:35,0:40,Bilbao,BIO,Barcelona-El Prat,BCN,IBZ,5h 05m,Vueling,198 €,2024-04-21 22:48:48,2024-05-26
19:40,0:40,Bilbao,BIO,Barcelona-El Prat,BCN,OPO,5h 00m,"Volotea, Vueling",203 €,2024-04-21 22:48:48,2024-05-26
14:40,19:15,Bilbao,BIO,Barcelona-El Prat,BCN,ALC,4h 35m,Vueling,226 €,2024-04-21 22:48:48,2024-05-26
13:40,17:20,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,3h 40m,Iberia,333 €,2024-04-21 22:48:48,2024-05-26
14:55,20:00,Bilbao,BIO,Barcelona-El Prat,BCN,AGP,5h 05m,"Volotea, Vueling",215 €,2024-04-21 22:48:48,2024-05-26
19:00,23:45,Bilbao,BIO,Barcelona-El Prat,BCN,MAH,4h 45m,Vueling,242 €,2024-04-21 22:48:48,2024-05-26
15:30,20:05,Bilbao,BIO,Barcelona-El Prat,BCN,SVQ,4h 35m,"Volotea, Vueling",283 €,2024-04-21 22:48:48,2024-05-26
8:55,14:20,Bilbao,BIO,Barcelona-El Prat,BCN,PMI,5h 25m,"Vueling, Air Europa",253 €,2024-04-21 22:48:48,2024-05-26
13:40,18:55,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,5h 15m,"Iberia, Vueling",247 €,2024-04-21 22:48:48,2024-05-26
13:40,19:15,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,5h 35m,Iberia,262 €,2024-04-21 22:48:48,2024-05-26
19:50,21:00,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,605 €,2024-04-21 22:48:48,2024-05-26
15:15,16:25,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,605 €,2024-04-21 22:48:48,2024-05-26
10:55,12:05,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,605 €,2024-04-21 22:48:48,2024-05-26
17:40,21:20,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,3h 40m,Vueling,491 €,2024-04-21 22:48:48,2024-05-26
16:45,20:30,Bilbao,BIO,Barcelona-El Prat,BCN,PMI,3h 45m,"Air Europa, Vueling",466 €,2024-04-21 22:48:48,2024-05-26
7:35,12:40,Bilbao,BIO,Barcelona-El Prat,BCN,MUC,5h 05m,Lufthansa,393 €,2024-04-21 22:48:48,2024-05-26
9:15,13:45,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,4h 30m,Iberia,446 €,2024-04-21 22:48:48,2024-05-26
6:50,12:35,Bilbao,BIO,Barcelona-El Prat,BCN,AMS,5h 45m,KLM,402 €,2024-04-21 22:48:48,2024-05-26
9:15,12:45,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,3h 30m,Iberia,560 €,2024-04-21 22:48:48,2024-05-26
16:45,21:10,Bilbao,BIO,Barcelona-El Prat,BCN,PMI,4h 25m,Air Europa,548 €,2024-04-21 22:48:48,2024-05-26
20:30,1:30,Bilbao,BIO,Barcelona-El Prat,BCN,LIS,5h 00m,TAP AIR PORTUGAL,487 €,2024-04-21 22:48:48,2024-05-26
17:15,22:45,Bilbao,BIO,Barcelona-El Prat,BCN,AMS,5h 30m,KLM,487 €,2024-04-21 22:48:48,2024-05-26
13:40,18:55,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,5h 15m,Iberia,613 €,2024-04-21 22:48:48,2024-05-26
6:45,11:55,Bilbao,BIO,Barcelona-El Prat,BCN,FRA,5h 10m,Lufthansa,625 €,2024-04-21 22:48:48,2024-05-26
19:10,0:40,Bilbao,BIO,Barcelona-El Prat,BCN,OPO,5h 30m,Vueling,232 €,2024-04-21 22:48:48,2024-05-26
9:30,14:05,Bilbao,BIO,Barcelona-El Prat,BCN,ZRH,4h 35m,SWISS,1193 €,2024-04-21 22:48:48,2024-05-26
11:10,15:55,Bilbao,BIO,Barcelona-El Prat,BCN,AGP,4h 45m,Iberia,1182 €,2024-04-21 22:48:48,2024-05-26
23:00,0:10,,+1,,-,directo,1h 10m,CitizenPlane,29 €,2024-04-21 22:48:48,2024-05-27
23:00,0:10,,+1,,-,directo,1h 10m,Iberia,109 €,2024-04-21 22:48:48,2024-05-27
19:55,21:05,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,163 €,2024-04-21 22:48:48,2024-05-27
12:45,16:35,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,3h 50m,Air Europa,46 €,2024-04-21 22:48:48,2024-05-27
17:35,18:45,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,179 €,2024-04-21 22:48:48,2024-05-27
8:55,10:05,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,188 €,2024-04-21 22:48:48,2024-05-27
7:10,8:20,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,220 €,2024-04-21 22:48:48,2024-05-27
13:50,15:00,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,220 €,2024-04-21 22:48:48,2024-05-27
15:50,17:00,Bilbao,BIO,Barcelona-El Prat,BCN,directo,1h 10m,Iberia,220 €,2024-04-21 22:48:48,2024-05-27
16:50,21:20,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,4h 30m,"Air Europa, Iberia",72 €,2024-04-21 22:48:48,2024-05-27
17:40,22:50,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,5h 10m,Iberia,76 €,2024-04-21 22:48:48,2024-05-27
15:25,19:45,Bilbao,BIO,Barcelona-El Prat,BCN,AGP,4h 20m,"Volotea, Vueling",88 €,2024-04-21 22:48:48,2024-05-27
17:40,21:10,Bilbao,BIO,Barcelona-El Prat,BCN,PMI,3h 30m,Air Europa,116 €,2024-04-21 22:48:48,2024-05-27
15:35,19:45,Bilbao,BIO,Barcelona-El Prat,BCN,AGP,4h 10m,Vueling,106 €,2024-04-21 22:48:48,2024-05-27
19:35,23:30,Bilbao,BIO,Barcelona-El Prat,BCN,IBZ,3h 55m,Vueling,112 €,2024-04-21 22:48:48,2024-05-27
6:45,10:45,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,4h 00m,"Iberia, Vueling",114 €,2024-04-21 22:48:48,2024-05-27
9:15,12:45,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,3h 30m,Iberia,157 €,2024-04-21 22:48:48,2024-05-27
19:35,0:30,Bilbao,BIO,Barcelona-El Prat,BCN,IBZ,4h 55m,Vueling,104 €,2024-04-21 22:48:48,2024-05-27
17:40,21:20,Bilbao,BIO,Barcelona-El Prat,BCN,MAD,3h 40m,Vueling,172 €,2024-04-21 22:48:48,2024-05-27
